"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"hudtsnut  ","P",04/20/2016 19:30,1,1,2         ,1         ,"",0.005,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,5.84,<1> (CHB) ,
"hudtsnut  ","P",04/20/2016 22:00,1,1,2         ,1         ,"",0.007,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,1.44,<1> (CHB) ,
"hudtsnut  ","P",04/22/2016 8:20,1,1,1         ,1         ,"{CHY} {PNP} {TSE} {WS1}",0.005,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,0.82,<1> (CHB) ,
"hudtsnut  ","P",04/22/2016 8:21,1,1,1         ,2         ,"{CHY} {PNP} {TSE} {WS1}",0.005,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,1.66,<1> (CHB) ,
"hudtsnut  ","P",05/10/2016 23:00,1,1,2         ,1         ,"{CSM}",0.002,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,7.56,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 1:30,1,1,2         ,1         ,"{CSM}",0.004,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.46,<1> (CHB) ,"",<0>  ,7.63,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 4:00,1,1,2         ,1         ,"{CSM}",0.004,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.46,<1> (CHB) ,"",<0>  ,6.71,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 6:30,1,1,2         ,1         ,"{CSM}",0.005,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.44,<1> (CHB) ,"",<0>  ,6.38,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 9:00,1,1,2         ,1         ,"{CSM}",0.003,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,8.49,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 11:28,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS1} {CSM}",0.003,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,10.26,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 11:29,1,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS1}",0.004,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,10.47,<1> (CHB) ,
"hudtsnut  ","P",05/11/2016 11:30,1,1,2         ,1         ,"{CCL} {PNP} {TSE} {WS1} {CSM}",0.003,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,11.78,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 14:00,1,1,2         ,1         ,"{CSM}",0.002,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,8.47,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 16:30,1,1,2         ,1         ,"{CSM}",0.003,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,9.63,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/11/2016 19:00,1,1,2         ,1         ,"",0.004,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.43,<1> (CHB) ,"",<0>  ,11.28,<1> (CHB) ,
"hudtsnut  ","P",05/11/2016 21:30,1,1,2         ,1         ,"",0.002,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,8.05,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/12/2016 0:00,1,1,2         ,1         ,"{CSM}",0.004,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,8.2,<1> [GSM] (CHB) ,
"hudtsnut  ","P",05/12/2016 2:30,1,1,2         ,1         ,"{CSM}",0.003,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.45,<1> (CHB) ,"",<0>  ,9.78,<1> [GSM] (CHB) ,
"hudtsnut  ","P",06/08/2016 22:30,1,1,2         ,1         ,"",0.005,<1> (CHB) ,0.06,<1> (CHB) ,"","",0.2,<1> (CHB) ,"",<0>  ,4.6,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 1:00,1,1,2         ,1         ,"",0.007,<1> (CHB) ,0.07,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,2.97,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 3:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,2.63,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 6:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.06,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,2.77,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 8:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.35,<1> (CHB) ,"",<0>  ,3.43,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 11:00,1,1,2         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.005,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.28,<1> (CHB) ,"",<0>  ,3.02,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 11:15,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.008,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.26,<1> (CHB) ,"",<0>  ,5.9,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 11:16,1,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS1}",0.006,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.26,<1> (CHB) ,"",<0>  ,5.35,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 13:30,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.32,<1> (CHB) ,"",<0>  ,4.15,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 16:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,1.51,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 18:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.06,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,2.92,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 21:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.35,<1> (CHB) ,"",<0>  ,3.36,<1> (CHB) ,
"hudtsnut  ","P",06/09/2016 23:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.24,<1> (CHB) ,"",<0>  ,4.46,<1> (CHB) ,
"hudtsnut  ","P",06/10/2016 2:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,1.9,<1> (CHB) ,
"hudtsnut  ","P",07/06/2016 21:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.03,<0>  ,"","",0.13,<1> (CHB) ,"",<0>  ,1.26,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 0:00,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.03,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,3.48,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 2:30,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.03,<0>  ,"","",0.38,<1> (CHB) ,"",<0>  ,4.13,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 5:00,1,1,2         ,1         ,"",0.012,<1> (CHB) ,0.03,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,3.23,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 7:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.03,<0>  ,"","",0.28,<1> (CHB) ,"",<0>  ,2.47,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 10:00,1,1,2         ,1         ,"{CHY} {PNP} {TSE} {WS1}",0.011,<1> (CHB) ,0.03,<0>  ,"","",0.09,<1> (CHB) ,"",<0>  ,1.98,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 10:01,1,1,1         ,1         ,"{CHY} {PNP} {TSE} {WS1}",0.009,<1> [SRD] (CHB) ,0.02,<-4> [SBL] ,"","",0.12,<1> (CHB) ,"",<0>  ,1.59,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 10:02,1,1,1         ,2         ,"{CHY} {PNP} {TSE} {WS1}",0.015,<1> [SRD] (CHB) ,0.02,<-4> [SBL] ,"","",0.12,<1> (CHB) ,"",<0>  ,1.64,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 12:30,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.03,<0>  ,"","",0.34,<1> (CHB) ,"",<0>  ,3.92,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 15:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.03,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,3.78,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 17:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.03,<0>  ,"","",0.35,<1> (CHB) ,"",<0>  ,4.3,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 20:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<0>  ,"","",0.26,<1> (CHB) ,"",<0>  ,2.16,<1> (CHB) ,
"hudtsnut  ","P",07/07/2016 22:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<0>  ,"","",0.15,<1> (CHB) ,"",<0>  ,1.64,<1> (CHB) ,
"hudtsnut  ","P",07/08/2016 1:00,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.03,<0>  ,"","",0.36,<1> (CHB) ,"",<0>  ,3.14,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 1:30,1,1,2         ,1         ,"",0.01,<1> (CHB) ,0.07,<1> (CHB) ,"","",0.24,<1> (CHB) ,"",<0>  ,0.66,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 4:00,1,1,2         ,1         ,"",0.012,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,1.56,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 6:30,1,1,2         ,1         ,"",0.016,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,1.13,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 9:00,1,1,2         ,1         ,"",0.014,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.32,<1> (CHB) ,"",<0>  ,0.73,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 11:30,1,1,2         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.01,<1> (CHB) ,0.09,<1> (CHB) ,"","",0.12,<1> (CHB) ,"",<0>  ,0.6,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 12:18,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.024,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.12,<1> (CHB) ,"",<0>  ,0.47,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 12:19,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {WS1}",0.024,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.12,<1> (CHB) ,"",<0>  ,0.4,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 14:00,1,1,2         ,1         ,"",0.016,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,1.93,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 16:30,1,1,2         ,1         ,"",0.012,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,3.44,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 19:00,1,1,2         ,1         ,"",0.02,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.43,<1> (CHB) ,"",<0>  ,1.67,<1> (CHB) ,
"hudtsnut  ","P",08/09/2016 21:30,1,1,2         ,1         ,"",0.017,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.35,<1> (CHB) ,"",<0>  ,1.32,<1> (CHB) ,
"hudtsnut  ","P",08/10/2016 0:00,1,1,2         ,1         ,"",0.018,<1> (CHB) ,0.06,<1> (CHB) ,"","",0.31,<1> (CHB) ,"",<0>  ,0.72,<1> (CHB) ,
"hudtsnut  ","P",08/10/2016 2:30,1,1,2         ,1         ,"",0.02,<1> (CHB) ,0.07,<1> (CHB) ,"","",0.25,<1> (CHB) ,"",<0>  ,0.85,<1> (CHB) ,
"hudtsnut  ","P",08/10/2016 5:00,1,1,2         ,1         ,"",0.023,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,2.0,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 1:00,1,1,2         ,1         ,"",0.01,<0>  ,0.04,<0>  ,"","",0.23,<1> (CHB) ,"",<0>  ,0.98,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 3:30,1,1,2         ,1         ,"",0.016,<0>  ,0.03,<0>  ,"","",0.39,<1> (CHB) ,"",<0>  ,2.23,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 6:00,1,1,2         ,1         ,"",0.02,<0>  ,0.04,<0>  ,"","",0.38,<1> (CHB) ,"",<0>  ,2.52,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 8:30,1,1,2         ,1         ,"",0.016,<0>  ,0.05,<0>  ,"","",0.32,<1> (CHB) ,"",<0>  ,2.0,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 11:00,1,1,2         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.01,<0>  ,0.04,<0>  ,"","",0.19,<1> (CHB) ,"",<0>  ,1.72,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 11:41,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS0}",0.014,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.2,<1> (CHB) ,"",<0>  ,1.71,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 11:42,1,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS0}",0.015,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.18,<1> (CHB) ,"",<0>  ,1.35,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 13:30,1,1,2         ,1         ,"",0.01,<0>  ,0.04,<0>  ,"","",0.2,<1> (CHB) ,"",<0>  ,1.16,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 16:00,1,1,2         ,1         ,"",0.021,<0>  ,0.03,<0>  ,"","",0.39,<1> (CHB) ,"",<0>  ,4.33,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 18:30,1,1,2         ,1         ,"",0.021,<0>  ,0.02,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,3.27,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 21:00,1,1,2         ,1         ,"",0.017,<0>  ,0.03,<0>  ,"","",0.34,<1> (CHB) ,"",<0>  ,2.38,<1> (CHB) ,
"hudtsnut  ","P",09/22/2016 23:30,1,1,2         ,1         ,"",0.012,<0>  ,0.04,<0>  ,"","",0.26,<1> (CHB) ,"",<0>  ,1.61,<1> (CHB) ,
"hudtsnut  ","P",09/23/2016 2:00,1,1,2         ,1         ,"",0.015,<0>  ,0.04,<0>  ,"","",0.3,<1> (CHB) ,"",<0>  ,1.45,<1> (CHB) ,
"hudtsnut  ","P",09/23/2016 4:30,1,1,2         ,1         ,"",0.022,<0>  ,0.03,<0>  ,"","",0.25,<1> (CHB) ,"",<0>  ,2.9,<1> (CHB) ,
"hudtsnut  ","P",10/19/2016 22:30,1,1,2         ,1         ,"",0.005,<0>  ,0.02,<-4> [SBL] ,"","",0.46,<1> (CHB) ,"",<0>  ,3.51,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 1:00,1,1,2         ,1         ,"",0.019,<0>  ,0.05,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,3.17,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 3:30,1,1,2         ,1         ,"",0.022,<0>  ,0.03,<0>  ,"","",0.62,<1> (CHB) ,"",<0>  ,2.94,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 6:00,1,1,2         ,1         ,"",0.017,<0>  ,0.03,<0>  ,"","",0.58,<1> (CHB) ,"",<0>  ,3.02,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 8:30,1,1,2         ,1         ,"",0.012,<0>  ,0.03,<0>  ,"","",0.3,<1> (CHB) ,"",<0>  ,2.92,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 10:34,1,1,1         ,1         ,"{COC} {PNP} {TSE} {WS0}",0.012,<0>  ,0.03,<0>  ,"","",0.38,<1> (CHB) ,"",<0>  ,4.48,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 10:35,1,1,1         ,2         ,"{COC} {PNP} {TSE} {WS0}",0.012,<0>  ,0.02,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,4.23,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 11:00,1,1,2         ,1         ,"{COC} {PLR} {TSE} {WS0}",0.009,<0>  ,0.02,<-4> [SBL] ,"","",0.26,<1> (CHB) ,"",<0>  ,2.6,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 13:30,1,1,2         ,1         ,"",0.016,<0>  ,0.03,<0>  ,"","",0.25,<1> (CHB) ,"",<0>  ,3.15,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 16:00,1,1,2         ,1         ,"",0.023,<0>  ,0.03,<0>  ,"","",0.28,<1> (CHB) ,"",<0>  ,2.94,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 18:30,1,1,2         ,1         ,"",0.019,<0>  ,0.03,<0>  ,"","",0.2,<1> (CHB) ,"",<0>  ,4.54,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 21:00,1,1,2         ,1         ,"",0.017,<0>  ,0.03,<0>  ,"","",0.35,<1> (CHB) ,"",<0>  ,3.11,<1> (CHB) ,
"hudtsnut  ","P",10/20/2016 23:30,1,1,2         ,1         ,"",0.014,<0>  ,0.03,<0>  ,"","",0.06,<1> (CHB) ,"",<0>  ,3.02,<1> (CHB) ,
"hudtsnut  ","P",10/21/2016 2:00,1,1,2         ,1         ,"",0.02,<0>  ,0.03,<0>  ,"","",0.28,<1> (CHB) ,"",<0>  ,2.73,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 2:00,1,1,2         ,1         ,"",0.016,<0>  ,0.07,<0>  ,"","",0.58,<1> (CHB) ,"",<0>  ,2.9,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 4:30,1,1,2         ,1         ,"",0.024,<0>  ,0.02,<-4> [SBL] ,"","",0.6,<1> (CHB) ,"",<0>  ,4.28,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 7:00,1,1,2         ,1         ,"",0.022,<0>  ,0.02,<-4> [SBL] ,"","",0.62,<1> (CHB) ,"",<0>  ,3.63,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 9:30,1,1,2         ,1         ,"",0.016,<0>  ,0.04,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,4.24,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 12:00,1,1,2         ,1         ,"",0.018,<0>  ,0.02,<0>  ,"","",0.6,<1> (CHB) ,"",<0>  ,2.07,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 13:23,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.017,<0>  ,0.02,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,2.3,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 13:24,1,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS1}",0.018,<0>  ,0.03,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,2.39,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 14:30,1,1,2         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.015,<0>  ,0.03,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,1.93,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 17:00,1,1,2         ,1         ,"",0.022,<0>  ,0.02,<0>  ,"","",0.61,<1> (CHB) ,"",<0>  ,3.55,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 19:30,1,1,2         ,1         ,"",0.022,<0>  ,0.04,<0>  ,"","",0.61,<1> (CHB) ,"",<0>  ,4.06,<1> (CHB) ,
"hudtsnut  ","P",11/08/2016 22:00,1,1,2         ,1         ,"",0.02,<0>  ,0.06,<0>  ,"","",0.6,<1> (CHB) ,"",<0>  ,3.8,<1> (CHB) ,
"hudtsnut  ","P",11/09/2016 0:30,1,1,2         ,1         ,"",0.018,<0>  ,0.03,<0>  ,"","",0.59,<1> (CHB) ,"",<0>  ,3.38,<1> (CHB) ,
"hudtsnut  ","P",11/09/2016 3:00,1,1,2         ,1         ,"",0.011,<0>  ,0.06,<0>  ,"","",0.55,<1> (CHB) ,"",<0>  ,2.88,<1> (CHB) ,
"hudtsnut  ","P",11/09/2016 5:30,1,1,2         ,1         ,"",0.02,<0>  ,0.02,<-4> [SBL] ,"","",0.6,<1> (CHB) ,"",<0>  ,4.16,<1> (CHB) ,
"hudtsnut  ","P",12/07/2016 13:22,1,1,1         ,1         ,"{CPB} {PNP} {TSE} {WS0}",0.023,<0>  ,0.06,<0>  ,"","",0.54,<1> (CHB) ,"",<0>  ,1.61,<1> (CHB) ,
